lat,lon,polygon,GEOID
39.115891,-76.837012,30560,24027606907
39.115841,-76.837017,30560,24027606907
38.589433,-121.284731,7620,06067009010
41.638965,-72.749084,13409,09003400100
40.859528,-74.092476,41555,34003060000
40.859283,-74.09276,41555,34003060000
40.857033,-74.09371,41555,34003060000
40.030598,-74.896225,40476,34005702808
40.03061,-74.8963,40476,34005702808
38.589433,-121.28472,7620,06067009010
45.303407,-66.022751,,
33.81971,-118.32105,8396,06037651002
42.734247,-93.201453,25505,19069360200
43.474827,-80.521959,,
49.278328,-122.841332,,
49.278328,-122.841332,,
49.8852781209623,-119.495771359061,,
42.22534,-72.17332,32238,25027761100
34.172201,-118.228852,7465,06037300702
41.67188,-72.71455,13573,09003494100
42.7013362,-83.2966173,34547,26125140500
39.051168,-76.707316,30950,24003740702
34.338321,-84.375469,19557,13057090100
28.028097,-82.739163,14738,12103026904
35.487992,-120.668343,8010,06079012502
35.488613,-120.669712,8010,06079012502
41.87256,-87.633911,22644,17031839000
29.29221,-94.832825,,
43.644264,-79.36719,,
43.644337,-79.36709,,
43.64408,-79.367256,,
34.078787,-117.565214,10167,06071002110
39.694567,-104.987091,12353,08031003001
39.695536,-104.986511,12353,08031003001
37.45286,-122.17372,4809,06081612500
39.112883,-77.236402,30322,24031700826
40.95662,-74.161674,41936,34031143200
42.818034,-75.532041,43092,36053030900
33.096236,-96.815267,65175,48085030505
37.637586,-122.393174,7834,06081602300
36.042375,-115.245941,39656,32003002977
49.738464,-112.802104,,
49.501766,-97.989624,,
41.79414,-107.21461,72660,56007967700
42.848887,-76.980257,43717,36069051900
33.66454,-81.67482,58822,45003020200
35.972187,-77.849815,48902,37127010503
33.768688,-84.363388,20153,13121001700
29.862013,-95.647102,64291,48201541400
29.558103,-95.712337,64572,48157674700
39.012141,-77.439232,68897,51107611006
34.021048,-118.288277,7975,06037222700
34.019927,-118.277457,9696,06037231100
34.021952,-118.281867,7975,06037222700
34.061025,-118.206302,5103,06037203300
34.020906,-118.290015,7975,06037222700
39.012109,-77.439774,68897,51107611006
34.01999,-118.277176,9696,06037231100
34.019838,-118.276372,9696,06037231100
34.022088,-118.281638,7975,06037222700
34.022074,-118.281589,7975,06037222700
34.02001,-118.277216,9696,06037231100
34.023178,-118.280534,3793,06037224700
34.061076,-118.20622,5103,06037203300
34.019416,-118.28032,7975,06037222700
34.06431,-118.201281,5103,06037203300
34.064382,-118.201245,5103,06037203300
34.064333,-118.201099,5103,06037203300
34.064318,-118.20119,5103,06037203300
34.064345,-118.20125,5103,06037203300
34.064263,-118.201161,5103,06037203300
34.064297,-118.20125,5103,06037203300
34.0643,-118.201334,5103,06037203300
34.064346,-118.20113,5103,06037203300
34.064329,-118.201222,5103,06037203300
34.064275,-118.201191,5103,06037203300
34.064384,-118.201317,5103,06037203300
34.064364,-118.201283,5103,06037203300
34.064285,-118.201224,5103,06037203300
34.064359,-118.201163,5103,06037203300
34.02261,-118.280788,3793,06037224700
34.022642,-118.280772,3793,06037224700
34.025926,-118.284817,9979,06037221900
34.025802,-118.284805,9979,06037221900
34.025948,-118.284859,9979,06037221900
34.025972,-118.284862,9979,06037221900
34.025922,-118.284858,9979,06037221900
34.02586,-118.284852,9979,06037221900
34.025818,-118.284848,9979,06037221900
34.025968,-118.284816,9979,06037221900
34.025885,-118.284786,9979,06037221900
34.025948,-118.284816,9979,06037221900
34.025894,-118.284851,9979,06037221900
34.025833,-118.284807,9979,06037221900
34.022705,-118.28103,3793,06037224700
34.022707,-118.280944,3793,06037224700
34.022645,-118.281115,3793,06037224700
34.022975,-118.280902,3793,06037224700
34.023428,-118.280571,3793,06037224700
34.022706,-118.281067,3793,06037224700
34.022706,-118.281108,3793,06037224700
34.022693,-118.281081,3793,06037224700
34.022658,-118.281113,3793,06037224700
34.022716,-118.281094,3793,06037224700
34.022671,-118.281102,3793,06037224700
34.022676,-118.281124,3793,06037224700
34.022664,-118.281114,3793,06037224700
34.022688,-118.28112,3793,06037224700
34.023474,-118.280533,3793,06037224700
34.022599,-118.281108,3793,06037224700
33.699596,-117.839897,8980,06059075515
33.699602,-117.839926,8980,06059075515
34.064809,-118.194319,4143,06037201402
42.951048,-73.905186,45003,36091061702
34.019738,-118.283747,7975,06037222700
34.019776,-118.283815,7975,06037222700
34.06466,-118.194318,4143,06037201402
34.064872,-118.19434,4143,06037201402
34.064839,-118.194455,4143,06037201402
34.064659,-118.194333,4143,06037201402
34.065131,-118.194349,4143,06037201402
34.064649,-118.194174,4143,06037201402
34.064939,-118.193331,4143,06037201402
34.065456,-118.195262,4143,06037201402
34.06507,-118.194543,4143,06037201402
34.065207,-118.194583,4143,06037201402
34.064967,-118.193953,4143,06037201402
34.065119,-118.194558,4143,06037201402
34.064419,-118.194141,4143,06037201402
34.065265,-118.193676,4143,06037201402
34.064855,-118.194744,4143,06037201402
34.065019,-118.194928,4143,06037201402
34.065178,-118.194653,4143,06037201402
34.065026,-118.193843,4143,06037201402
34.065143,-118.194267,4143,06037201402
34.065203,-118.194781,4143,06037201402
34.065166,-118.194424,4143,06037201402
34.064659,-118.194356,4143,06037201402
34.064763,-118.194548,4143,06037201402
34.065275,-118.194955,4143,06037201402
34.064652,-118.194199,4143,06037201402
34.065,-118.194537,4143,06037201402
34.064815,-118.194631,4143,06037201402
34.065073,-118.194079,4143,06037201402
34.064674,-118.195354,4143,06037201402
34.064814,-118.1949,4143,06037201402
34.064595,-118.195184,4143,06037201402
34.064558,-118.195013,4143,06037201402
34.064553,-118.1949,4143,06037201402
34.064718,-118.195583,4143,06037201402
34.064712,-118.195596,4143,06037201402
34.064722,-118.195607,4143,06037201402
34.064712,-118.195618,4143,06037201402
34.064615,-118.194147,4143,06037201402
34.064519,-118.193817,4143,06037201402
34.064921,-118.194678,4143,06037201402
34.06457,-118.194141,4143,06037201402
34.064715,-118.193839,4143,06037201402
34.064696,-118.194338,4143,06037201402
34.064912,-118.194549,4143,06037201402
34.064519,-118.193796,4143,06037201402
34.064608,-118.193748,4143,06037201402
43.644243,-79.367041,,
43.644287,-79.367009,,
43.644242,-79.367105,,
43.64425,-79.36715,,
43.644123,-79.36708,,
40.16606,-74.050193,42401,34025808500
42.192735,-71.777514,31990,25027737100
42.193328,-71.777455,31990,25027737100
42.193588,-71.776735,31990,25027737100
49.278259,-122.797355,,
49.278199,-122.797247,,
35.830465,-78.816238,49434,37183053609
35.830556,-78.816059,49434,37183053609
44.937864,-93.465287,35739,27053026202
35.260424,-77.582734,48889,37107010700
41.886633,-72.46559,13370,09013535100
38.98308,-77.09199,30314,24031704804
34.997595,-91.985423,3066,05085020202
35.030614,-91.954787,3386,05085020102
33.660463,-117.867118,6867,06059062610
33.660499,-117.867086,6867,06059062610
40.924091,-72.6983,47103,36103169704
41.527568,-83.641701,50962,39173020602
40.923885,-72.69794,47103,36103169704
46.507413,-71.08206,,
44.651141,-90.186898,71700,55141010500
28.830661,-81.809584,17066,12069030302
33.8187,-84.35001,18456,13121009200
38.7757442,-77.080878,67418,51059421400
38.970932,-77.055277,14008,11001001500
41.166409,-87.84876,23884,17091010701
28.371015,-81.523889,18172,12095017103
38.379669,-121.371191,8521,06067009638
38.379753,-121.371041,8521,06067009638
38.379703,-121.371138,8521,06067009638
39.868893,-84.112722,51033,39113100102
38.379652,-121.371245,8521,06067009638
38.379543,-121.371331,8521,06067009638
38.379619,-121.371288,8521,06067009638
38.379541,-121.371513,8521,06067009638
38.379686,-121.371073,8521,06067009638
38.379694,-121.370966,8521,06067009638
39.113091,-77.236456,30322,24031700826
47.616076,-122.339828,69569,53033007200
47.616069,-122.339836,69569,53033007200
47.616081,-122.339836,69569,53033007200
47.616062,-122.339797,69569,53033007200
47.616069,-122.339786,69569,53033007200
47.616069,-122.339818,69569,53033007200
47.616026,-122.339818,69569,53033007200
47.616069,-122.339882,69569,53033007200
47.616062,-122.339845,69569,53033007200
47.616055,-122.339829,69569,53033007200
47.616055,-122.33985,69569,53033007200
47.616071,-122.339854,69569,53033007200
47.616083,-122.33985,69569,53033007200
47.616082,-122.339821,69569,53033007200
47.616076,-122.339754,69569,53033007200
47.616259,-122.338853,69569,53033007200
47.616265,-122.338863,69569,53033007200
47.616277,-122.338872,69569,53033007200
47.616259,-122.338839,69569,53033007200
47.616276,-122.338848,69569,53033007200
47.616271,-122.338868,69569,53033007200
47.61628,-122.338861,69569,53033007200
47.616076,-122.339844,69569,53033007200
47.61627,-122.33884,69569,53033007200
47.61607,-122.339824,69569,53033007200
43.095162,-77.61994,44787,36055013001
43.095137,-77.619942,44787,36055013001
47.615307,-122.338225,69569,53033007200
47.615314,-122.338234,69569,53033007200
47.61532,-122.338246,69569,53033007200
47.615305,-122.338215,69569,53033007200
47.615303,-122.338242,69569,53033007200
47.615311,-122.338245,69569,53033007200
47.615297,-122.338221,69569,53033007200
47.616662,-122.340786,69569,53033007200
47.616653,-122.340794,69569,53033007200
47.616663,-122.340804,69569,53033007200
47.61667,-122.340792,69569,53033007200
47.616663,-122.340794,69569,53033007200
28.37096,-81.52388,18172,12095017103
28.371045,-81.523891,18172,12095017103
37.637949,-122.39338,7834,06081602300
38.951708,-76.716521,30101,24033800507
40.037671,-76.106195,56149,42071014101
43.805845,-91.252388,71657,55063000300
43.805851,-91.252374,71657,55063000300
33.68756,-117.85585,8980,06059075515
33.687549,-117.855821,8980,06059075515
42.3684,-71.099144,31988,25017353000
43.634003,-94.090484,35938,27043460300
39.656443,-77.930816,30620,24043010600
43.647862,-79.385725,,
42.261339,-82.984501,,
49.81795,-99.95802,,
49.817986,-99.95802,,
49.81791,-99.95802,,
49.818012,-99.95802,,
51.050104,-114.068177,,
38.942471,-76.48455,30304,24003702602
41.86993,-72.7365,13161,09003471500
38.5266184145654,-106.963155729123,11659,08051963600
32.99373,-117.08,5924,06073017056
32.81229,-117.11747,11248,06073008511
39.6269642150829,-104.906248843738,12622,08031006701
36.064820829207,-115.278842300177,39654,32003002976
30.259154313865,-97.7491182984886,65215,48453001305
33.85581,-118.31544,11089,06037980005
44.97613,-93.26453,36600,27053126100
29.423945,-98.490752,65664,48029110100
34.0422253545223,-118.425344148502,9828,06037267800
42.6663787891636,-74.3081920374711,45930,36095740100
38.247994,-90.404861,38272,29099700802
51.18780768,-115.5887461,,
38.88518,-121.11061,9066,06061020501
40.5816596419132,-73.8297608790163,44353,36081093800
41.8823907183432,-87.6206603941682,21881,17031320100
44.9778493,-93.2695867,36600,27053126100
40.4379,-79.99971,56945,42003020100
40.443095,-80.004805,56945,42003020100
39.9536,-75.178305,55615,42101000401
44.9737478714208,-93.272813208692,36589,27053104400
41.8041503224104,-72.2427181899548,13610,09013881100
40.43879,-79.99932,56945,42003020100
40.44245,-80.0029,56945,42003020100
44.98017,-93.27092,36600,27053126100
40.8371483,-74.1837876,42032,34013014800
34.42074,-118.58287,10554,06037920339
39.97214,-104.81252,12612,08001008523
39.560652,-105.016795,12268,08035014131
42.504718,-71.235486,32359,25017359100
33.992304,-118.472992,10390,06037273300
28.097313,-80.651844,16797,12009064700
28.097104,-80.651801,16797,12009064700
28.097256,-80.651812,16797,12009064700
28.097252,-80.651859,16797,12009064700
41.111994,-74.161409,41759,34003032104
41.112038,-74.161385,41759,34003032104
41.112047,-74.161261,41759,34003032104
33.7849,-84.388144,19077,13121001001
33.784898,-84.38813,19077,13121001001
33.784966,-84.388082,19077,13121001001
33.784841,-84.388275,19077,13121001001
33.784921,-84.388383,19077,13121001001
33.784859,-84.3882,19077,13121001001
32.31754,-106.76542,42666,35013000402
33.787353,-84.379444,18609,13121000400
33.787353,-84.379379,18609,13121000400
35.139293,-111.675613,2773,04005000900
40.133739,-75.207032,57991,42091203000
40.133712,-75.207062,57991,42091203000
41.967917,-74.003872,44681,36111951400
41.967885,-74.003775,44681,36111951400
41.968086,-74.003908,44681,36111951400
41.967886,-74.003757,44681,36111951400
41.967941,-74.003966,44681,36111951400
41.967211,-74.00248,44681,36111951400
41.967248,-74.002628,44681,36111951400
41.967292,-74.002728,44681,36111951400
40.000055,-105.092652,12538,08013012905
25.78537,-80.220276,17568,12086003004
42.392303,-71.097946,31893,25017350200
34.280016,-119.304109,7016,06111002400
47.563958,-52.706294,,
47.563793,-52.70644,,
43.647862,-79.385718,,
51.049778,-114.068107,,
44.990288,-64.131035,,
44.9923,-64.13374,,
45.56733,-73.909288,,
45.2948941,-75.9315764,,
45.262747,-75.7799668,,
33.60566,-84.3925,19844,13063040306
36.1849451,-86.8157475,61209,47037013700
34.026114,-118.469286,5529,06037701801
40.65407,-74.53033,42331,34035052603
39.868893,-84.11266,51033,39113100102
49.1041790915965,-121.634834930597,,
43.821931,-79.33463,,
41.29571,-82.21249,52275,39093060100
40.033374,-83.016761,50854,39049000410
35.614834,-97.490793,53238,40109108303
44.855457,-93.39214,36091,27053025905
47.712309,-122.179514,70528,53033021903
35.615414,-97.489913,53238,40109108303
36.230078,-121.771355,6278,06053011502
47.657317,-117.287492,69313,53063012100
25.907064,-80.157881,15996,12086000109
45.197968,-123.199728,55070,41071030802
45.199864,-123.198715,55070,41071030802
47.625021,-117.539657,70425,53063013700
47.625087,-117.539968,70425,53063013700
47.625006,-117.539796,70425,53063013700
47.625021,-117.539667,70425,53063013700
47.625019,-117.539831,70425,53063013700
37.724134,-122.481139,3825,06075033201
37.724085,-122.481047,3825,06075033201
37.724058,-122.481002,3825,06075033201
37.724109,-122.481094,3825,06075033201
37.724031,-122.480954,3825,06075033201
37.723921,-122.481347,3825,06075033201
46.146831,-67.839694,29526,23003952400
47.625122,-117.539614,70425,53063013700
32.801613,-96.83871,65070,48113010000
40.440605,-74.27073,41052,34023007910
40.44058,-74.27082,41052,34023007910
21.39221,-157.744099,20514,15003011105
46.830999,-71.29302,,
46.8587168302388,-71.2624125471164,,
39.924895,-76.694552,57855,42133022800
37.8009,-81.209861,70986,54081000500
47.772426,-122.187139,70134,53033021802
35.031593,-85.162067,61193,47065011446
33.667344,-84.514251,19833,13121007706
40.518548,-105.008977,12587,08069001605
39.651953,-106.828357,11673,08037000403
42.808412,-70.96193,32147,25009263100
42.80841,-70.96196,32147,25009263100
38.379669,-121.371106,8521,06067009638
37.230114,-107.859695,12115,08067971100
33.920408,-118.162724,4264,06037551600
33.920417,-118.162767,4264,06037551600
37.230176,-107.860085,12115,08067971100
42.177183,-83.389575,34043,26163590500
42.768119,-71.225194,40329,33015100301
42.768024,-71.225251,40329,33015100301
42.767946,-71.225441,40329,33015100301
42.767877,-71.225621,40329,33015100301
42.84852,-78.73939,47108,36029011200
42.95838,-78.726136,46220,36029009600
40.135504,-74.976708,56015,42017100201
42.665993,-83.269392,33099,26125141400
42.664724,-83.268378,33099,26125141400
39.74019,-82.625854,51302,39045030900
42.32176,-83.707423,33517,26161402700
42.66767,-83.27011,33099,26125141400
30.210792,-97.753427,64085,48453002411
49.460484,-97.442406,,
47.43971,-72.782717,,
27.763741,-82.634583,16889,12103028600
27.763716,-82.634584,16889,12103028600
28.000389,-82.742834,15175,12103026911
28.000299,-82.742835,15175,12103026911
27.996661,-82.737487,15385,12103026912
27.996641,-82.73746,15385,12103026912
34.124632,-118.260071,10219,06037302401
30.517605,-92.070771,29276,22097961500
45.43086,-84.97668,35253,26047970400
44.37812,-83.79797,34728,26069000900
45.21828,-85.01593,34842,26029001400
42.25834,-84.46008,35079,26075005500
45.06988,-85.27488,34559,26009960300
44.65831,-83.29595,33566,26001970100
43.66791,-103.5876,59669,46033965100
42.40349,-86.27226,33600,26159010300
44.89631,-85.41149,35137,26009960600
42.5066,-83.53584,34939,26125133100
43.40899,-86.34204,34473,26121003700
42.43029,-83.48536,33728,26163560100
42.36283,-83.09448,32881,26163533000
41.80478,-86.71788,34061,26021011300
42.68986,-83.38609,33943,26125144100
43.069456,-94.235634,25866,19109950400
38.814844,-77.037826,69231,51510201801
25.792674,-80.22234,17568,12086003004
40.14733,-82.973858,50842,39041012400
34.069555,-117.365123,4594,06071003612
41.87582,-87.64171,21678,17031841900
36.802182,-76.226278,67736,51550020809
32.808701,-97.177262,64294,48439113408
37.419663,-122.146217,11074,06085511705
37.419746,-122.146403,11074,06085511705
37.419702,-122.146295,11074,06085511705
37.419639,-122.146169,11074,06085511705
37.419631,-122.146153,11074,06085511705
39.778496,-104.98735,12843,08031001500
30.589583,-96.337438,62219,48041002012
30.610619,-96.31812,64060,48041001606
36.802276,-76.226117,67736,51550020809
36.802139,-76.226407,67736,51550020809
36.222831,-81.652405,49887,37189920400
37.637936,-122.393279,7834,06081602300
36.36385,-80.767596,49588,37171931002
40.21841,-75.546842,58000,42091208603
40.218616,-75.546722,58000,42091208603
26.231163,-80.11959,14243,12011031002
26.231127,-80.11909,14243,12011031002
49.885117,-119.428687,,
47.393963,-68.3513,,
28.293125,-81.402919,16397,12097041600
40.72265,-74.33811,42437,34039038000
34.577179,-118.115651,4128,06037910501
38.85235,-77.04417,69142,51013980200
25.946395,-80.297022,15717,12086011700
25.776138,-80.381479,17790,12086009023
34.069558,-117.364836,4594,06071003612
40.005616,-104.996085,12821,08014031400
40.003857,-104.995046,12821,08014031400
40.00351,-104.998342,12821,08014031400
38.500275,-122.46403,6830,06055201601
38.500273,-122.464025,6830,06055201601
38.379501,-121.371513,8521,06067009638
37.794122,-122.39908,7804,06075011700
39.773926,-94.76969,37801,29021000701
39.773933,-94.76972,37801,29021000701
39.773937,-94.76999,37801,29021000701
39.773933,-94.769775,37801,29021000701
39.773975,-94.76981,37801,29021000701
39.773876,-94.76987,37801,29021000701
39.773933,-94.769806,37801,29021000701
39.77395,-94.76984,37801,29021000701
42.88656,-85.82502,32720,26139021500
42.88655,-85.825005,32720,26139021500
39.012206,-77.440215,68897,51107611006
39.012223,-77.440258,68897,51107611006
39.012256,-77.44015,68897,51107611006
36.847168,-76.025974,68121,51810044805
40.321609,-105.076844,12554,08069002700
38.379677,-121.371116,8521,06067009638
38.379669,-121.371159,8521,06067009638
38.379669,-121.371063,8521,06067009638
41.923867,-87.794421,22719,17031831600
38.379593,-121.371159,8521,06067009638
38.379524,-121.371449,8521,06067009638
41.923835,-87.794442,22719,17031831600
38.379526,-121.371438,8521,06067009638
38.379728,-121.371138,8521,06067009638
38.379736,-121.37117,8521,06067009638
38.379837,-121.370998,8521,06067009638
38.379703,-121.37088,8521,06067009638
38.379635,-121.371116,8521,06067009638
38.37961,-121.371181,8521,06067009638
38.379711,-121.371138,8521,06067009638
38.379677,-121.371138,8521,06067009638
38.379694,-121.371138,8521,06067009638
40.419212,-86.858969,24850,18157000700
40.419188,-86.858973,24850,18157000700
49.73873,-112.8022,,
49.738493,-112.80211,,
49.738609,-112.802154,,
49.73866,-112.802175,,
49.73857,-112.80216,,
49.738517,-112.802135,,
47.439762,-72.782721,,
28.330371,-81.35155,15372,12097042602
43.546952,-80.250767,,
46.803761,-71.17364,,
46.77188,-71.27749,,
45.260895,-72.160761,,
40.6467095083839,-80.074144710364,56527,42003411000
47.5926384626354,-122.330869270063,70722,53033009300
47.5955737030563,-122.311841805333,70535,53033009400
47.6054544002366,-122.330085418863,70284,53033008500
47.610826048907,-122.334346934116,70408,53033008200
47.6492281351155,-122.342061617054,69506,53033005400
47.6548806651459,-122.319211227533,69572,53033005200
47.6560149395404,-122.305003488076,69562,53033005302
47.6619766883491,-122.293346008603,70256,53033004200
30.8434252827862,-97.7277791798219,65603,48491020201
30.9430075389555,-97.5362647102699,65375,48027023403
31.0587445025601,-97.4361486434584,63429,48027021203
31.0617654985823,-97.432587965784,63429,48027021203
31.0863969479152,-97.7062397139383,62771,48027022401
31.0859273927193,-97.7071943940422,62771,48027022401
31.0798791000494,-97.701899576929,62412,48027022405
31.085054181296,-97.7119134497492,62412,48027022405
31.1255470959916,-97.7681452361419,65491,48027023201
33.7531018160904,-78.8742078947431,59303,45051060208
35.2857138534021,-80.7585406013875,49198,37119001505
49.85688,-97.04134,,
39.65485,-106.62614,12095,08037000401
39.92583,-105.78754,11648,08049000202
38.79224,-121.35276,6513,06061021322
40.743228,-96.677036,39076,31109003708
40.743171,-96.67703,39076,31109003708
45.42845,-122.853052,55076,41067031813
42.74155,-73.84337,47112,36001013801
42.741673,-73.843315,47112,36001013801
42.74165,-73.84335,47112,36001013801
42.741604,-73.84338,47112,36001013801
42.74178,-73.84322,47112,36001013801
35.244889,-80.831794,48116,37119005200
35.244828,-80.831783,48116,37119005200
31.032066,-85.863313,502,01061050300
33.765828,-117.988991,6046,06059099801
33.765828,-117.988787,6046,06059099801
33.765828,-117.989099,6046,06059099801
33.765757,-117.989023,6046,06059099801
33.765801,-117.988905,6046,06059099801
43.090632,-77.581016,46873,36055013101
33.915634,-84.20812,18500,13135050320
33.91567,-84.208145,18500,13135050320
42.475694,-88.3069,23919,17111870101
35.998653,-78.945367,47983,37063001501
35.998679,-78.945324,47983,37063001501
38.793198,-121.353824,6513,06061021322
44.652121,-63.575327,,
49.141933,-122.597772,,
48.475496,-67.440431,,
46.847815,-70.922356,,
46.272706,-70.995592,,
44.803847,-68.772874,29521,23019000200
40.94335,-73.836205,46291,36119004600
44.652124,-63.575302,,
44.652112,-63.57531,,
44.652133,-63.575326,,
44.652136,-63.575309,,
45.17287,-93.35038,36280,27003050605
34.1542,-118.44812,5607,06037141201
40.202319,-105.148723,12084,08013013207
37.633944,-122.113179,7817,06001437101
47.04506,-122.89476,69869,53067010100
43.669335,-92.976235,35689,27099000410
40.762403,-73.305586,44478,36103122801
36.093047,-79.435096,48058,37001020100
43.324078,-79.797862,,
48.89416,-122.281001,70659,53073010200
38.402482,-121.389402,8521,06067009638
38.402441,-121.389417,8521,06067009638
42.372089,-71.071275,32080,25017352101
42.372136,-71.07134,32080,25017352101
42.372025,-71.071232,32080,25017352101
42.372113,-71.071286,32080,25017352101
39.433277,-82.549202,51875,39073965100
39.433327,-82.549127,51875,39073965100
41.285944,-72.816758,13627,09009184100
32.224697,-110.979527,1913,04019000200
32.224679,-110.979591,1913,04019000200
32.224308,-110.978062,1913,04019000200
36.14923,-115.334107,39870,32003005843
42.701017,-73.11471,31650,25003935300
39.475973,-119.776328,40068,32031002204
49.283008,-123.121768,,
42.057236,-82.600935,,
44.651128,-63.57375,,
44.651129,-63.573734,,
44.651134,-63.573742,,
46.79077,-71.351289,,
45.459336,-74.141137,,
43.60884,-79.74528,,
49.244432,-122.712764,,
39.4306907550893,-84.1867456211131,53079,39165031200
39.4306907550893,-84.1867456211131,53079,39165031200
44.801071,-68.770882,29521,23019000200
41.367001,-82.108194,51694,39093070800
41.089168,-111.98698,66790,49011125805
40.389223,-111.826161,66684,49049000204
38.775536,-77.177857,67974,51059421002
34.077088,-118.327622,6750,06037192300
41.581688,-93.620421,25615,19153005100
37.770303,-122.403937,5375,06075018000
37.770252,-122.403883,5375,06075018000
37.770286,-122.40384,5375,06075018000
37.770269,-122.403873,5375,06075018000
37.770235,-122.403883,5375,06075018000
37.770218,-122.403873,5375,06075018000
37.770286,-122.403873,5375,06075018000
37.770269,-122.403926,5375,06075018000
33.52731,-117.616574,8817,06059032056
33.628056,-111.895518,1758,04013216816
42.372105,-71.071286,32080,25017352101
41.079499,-85.226437,24517,18003011501
42.37212,-71.071196,32080,25017352101
28.371084,-81.524068,18172,12095017103
41.180934,-111.970321,66706,49057210900
28.51512,-80.683036,17227,12009069901
28.515074,-80.682948,17227,12009069901
28.515092,-80.68294,17227,12009069901
42.961046,-76.539638,47436,36011040600
42.961056,-76.5397,47436,36011040600
44.779248,-88.610747,71878,55115100400
44.779276,-88.610704,71878,55115100400
42.45176,-79.336104,43474,36013035902
42.44935,-79.339461,43474,36013035902
42.451461,-79.339938,43474,36013035902
39.703968,-104.937485,12585,08005004952
43.423729,-80.489396,,
45.642294,-73.860419,,
51.049732,-114.068184,,
49.047833,-122.243749,,
49.047835,-122.243739,,
49.047826,-122.243744,,
43.611493,-79.747961,,
43.609995,-79.739177,,
45.4186,-71.96646,,
40.702107,-111.860491,66970,49035111802
34.005125,-84.093282,20079,13135050216
33.975477,-84.075786,19838,13135050511
27.340156,-82.445046,17878,12115001401
37.968572,-122.33668,8340,06013367100
37.968627,-122.336635,8340,06013367100
35.615253,-97.49119,53238,40109108303
37.524334,-77.436928,67402,51760061000
42.044228,-71.891466,32096,25027755100
42.044247,-71.891491,32096,25027755100
41.973385,-91.66552,26084,19113002700
42.82512,-86.01511,34685,26139022900
41.063816,-73.852109,43235,36119011400
41.06381,-73.852131,43235,36119011400
35.602289,-97.496777,54114,40109108302
43.090489,-77.580804,46873,36055013101
43.491126,-80.526063,,
43.491125,-80.526043,,
41.649813,-72.90046,12909,09003405401
41.649811,-72.900439,12909,09003405401
39.644302,-74.64704,42080,34005704700
39.644302,-74.64698,42080,34005704700
43.491125,-80.52602,,
39.012102,-77.439959,68897,51107611006
43.491124,-80.525995,,
48.481749,-123.395626,,
42.056878,-82.600893,,
42.056882,-82.600966,,
42.057209,-82.600986,,
43.174426,-80.238971,,
43.174324,-80.23899,,
43.705338,-79.55152,,
43.705334,-79.551704,,
42.960823,-81.627106,,
51.049756,-114.0685,,
43.610849,-79.752342,,
49.90918,-97.06351,,
34.053436,-118.448345,6505,06037265520
40.833986,-74.221739,41574,34013021100
39.236255,-76.844189,29774,24027605401
36.078454,-119.018987,8947,06107003700
27.853692,-82.323302,16101,12057013908
27.853193,-82.325128,16101,12057013908
27.852966,-82.323899,16101,12057013908
27.852748,-82.323579,16101,12057013908
27.85161,-82.323887,16101,12057013908
27.851353,-82.324981,16101,12057013908
27.850911,-82.324201,16101,12057013908
27.850355,-82.32502,16101,12057013908
27.850018,-82.324374,16101,12057013908
37.927579,-122.017843,5832,06013338201
37.927596,-122.017877,5832,06013338201
34.14475,-119.196853,11543,06111004400
38.918139,-94.648444,26902,20091053201
34.227092,-119.153494,4865,06111005002
34.040469,-118.255329,4388,06037207900
39.814133,-104.774052,12803,08031980000
39.814413,-104.774285,12803,08031980000
39.814162,-104.774184,12803,08031980000
39.814277,-104.774138,12803,08031980000
38.637748,-76.898107,30630,24017850802
42.338361,-83.068626,34444,26163521500
42.338393,-83.068562,34444,26163521500
47.973294,-122.201177,69295,53061040700
43.869617,-91.195305,72309,55063010500
43.870052,-91.19457,72309,55063010500
40.784141,-73.008171,43264,36103159105
39.493172,-77.566698,30676,24021752802
39.493181,-77.566663,30676,24021752802
40.804511,-73.004644,47171,36103159107
39.74019,-82.625886,51302,39045030900
44.486116,-88.065037,71562,55009021303
44.486061,-88.064875,71562,55009021303
38.624397,-90.25497,38691,29510118100
34.07076,-118.03031,9309,06037433200
34.070724,-118.030246,9309,06037433200
39.748197,-104.989718,12749,08031001702
40.78451,-73.007675,43264,36103159105
44.260147,-72.57817,67355,50023954600
39.748197,-104.989774,12749,08031001702
49.259705,-123.00909,,
38.624382,-90.2551,38691,29510118100
43.445363,-80.414656,,
50.124141,-120.767934,,
50.124141,-120.768057,,
50.124183,-120.768235,,
55.171534,-118.837632,,
53.797304,-113.644004,,
43.11957,-124.4098,54783,41011001000
48.4041907009318,-71.2455629633379,,
45.83104,-73.421526,,
46.117187,-74.594375,,
35.4586700159914,-97.5140951796929,54151,40109103700
35.480651,-97.5140951796929,53459,40109101600
35.5716216664522,-97.6717323399632,53891,40109108526
40.79497,-74.25415,41164,34013017400
35.2577134588777,-97.4840182614435,53435,40027201509
35.474222248474,-97.7594990376948,54179,40017301003
40.935943,-73.857583,46336,36119002300
38.88992,-77.082415,68911,51013101701
34.052378,-83.992178,20010,13135050605
34.052378,-83.992178,20010,13135050605
34.052378,-83.992178,20010,13135050605
34.064366,-118.201199,5103,06037203300
33.39521,-104.556107,42645,35005000202
31.192992,-85.409799,583,01069040800
45.508805,-122.966776,54877,41067032502
26.29947,-81.76199,18166,12021010102
61.142628,-149.86609,1298,02020002712
